Timestamp,Open,High,Low,Close,Volume
2018-01-02,236.49000549316406,242.82000732421875,235.25999450683594,242.39999389648438,2690400
2018-01-03,244.86000061035156,246.25999450683594,240.08999633789062,245.5500030517578,1906200
2018-01-04,249.0,249.1999969482422,244.27999877929688,245.72999572753906,1575700
2018-01-05,246.83999633789062,248.0,242.60000610351562,245.13999938964844,2604000
2018-01-08,247.13999938964844,253.86000061035156,246.75,250.82000732421875,2416900
2018-01-09,253.5399932861328,254.99000549316406,248.0500030517578,254.72999572753906,2619600
2018-01-10,251.49000549316406,253.74000549316406,247.89999389648438,248.9499969482422,2185600
2018-01-11,250.39999389648438,251.49000549316406,246.88999938964844,250.22000122070312,1732700
2018-01-12,252.49000549316406,256.9800109863281,250.8699951171875,253.0399932861328,3040800
2018-01-16,259.69000244140625,265.7699890136719,256.7799987792969,257.7799987792969,4102700
2018-01-17,260.75,260.8900146484375,253.0800018310547,255.49000549316406,2217700
2018-01-18,255.49000549316406,256.1499938964844,252.5500030517578,254.9600067138672,2041900
2018-01-19,255.8699951171875,258.3299865722656,254.36000061035156,255.97999572753906,1846200
2018-01-22,255.99000549316406,256.4200134277344,249.5,254.33999633789062,2301700
2018-01-23,252.88999938964844,257.5400085449219,251.25999450683594,257.3500061035156,2244400
2018-01-24,258.5799865722656,263.4100036621094,252.10000610351562,257.9599914550781,2865400
2018-01-25,259.8299865722656,260.0,253.02999877929688,254.13999938964844,2192100
2018-01-26,255.75999450683594,260.42999267578125,253.8000030517578,260.25,2396400
2018-01-29,256.6600036621094,256.9800109863281,252.8000030517578,253.72999572753906,3344800
2018-01-30,247.8699951171875,249.35000610351562,241.1999969482422,244.07000732421875,4629800
2018-01-31,247.47999572753906,248.17999267578125,242.39999389648438,246.9199981689453,3644000
2018-02-01,243.3300018310547,248.22999572753906,239.3699951171875,240.52999877929688,2771200
2018-02-02,237.49000549316406,238.5,232.42999267578125,233.1699981689453,3330600
2018-02-05,229.4199981689453,235.69000244140625,224.5800018310547,225.32000732421875,3956600
2018-02-06,218.0,230.0,216.0,228.77000427246094,5054200
2018-02-07,228.25999450683594,229.66000366210938,222.5,222.5,2418300
2018-02-08,223.00999450683594,225.7100067138672,211.6999969482422,212.07000732421875,4157900
2018-02-09,213.4600067138672,218.41000366210938,207.74000549316406,215.6699981689453,4769400
2018-02-12,219.99000549316406,223.24000549316406,218.5399932861328,221.63999938964844,3085800
2018-02-13,223.41000366210938,227.6999969482422,221.8000030517578,225.60000610351562,4713900
2018-02-14,236.0399932861328,239.8800048828125,232.69000244140625,235.88999938964844,7950200
2018-02-15,240.99000549316406,248.2899932861328,237.1300048828125,248.1999969482422,5593200
2018-02-16,248.0,248.74000549316406,242.89999389648438,244.72000122070312,2198700
2018-02-20,243.07000732421875,248.00999450683594,242.13999938964844,245.42999267578125,2223800
2018-02-21,247.72000122070312,252.9499969482422,246.75,246.9199981689453,2419200
2018-02-22,248.08999633789062,249.42999267578125,244.36000061035156,249.35000610351562,2355400
2018-02-23,250.0,252.0,246.88999938964844,250.74000549316406,1791200
2018-02-26,251.33999633789062,256.2900085449219,250.86000061035156,256.25,2596500
2018-02-27,253.5,257.55999755859375,250.2100067138672,250.4600067138672,2696900
2018-02-28,254.0,255.0,250.57000732421875,252.33999633789062,2672700
2018-03-01,251.6300048828125,256.20001220703125,245.67999267578125,249.75,3005200
2018-03-02,242.32000732421875,251.5800018310547,240.66000366210938,250.60000610351562,2433500
2018-03-05,248.08999633789062,256.3299865722656,246.2100067138672,254.88999938964844,2272000
2018-03-06,257.989990234375,260.0,255.72999572753906,258.7300109863281,2600600
2018-03-07,255.92999267578125,258.32000732421875,254.16000366210938,257.260009765625,1662100
2018-03-08,257.5400085449219,258.54998779296875,254.86000061035156,257.1400146484375,2285400
2018-03-09,259.25,267.6000061035156,257.8599853515625,263.55999755859375,3757800
2018-03-12,264.9200134277344,270.5799865722656,263.239990234375,265.6700134277344,2576300
2018-03-13,268.0,268.0,257.3399963378906,258.3500061035156,2566700
2018-03-14,259.7300109863281,262.75,256.7300109863281,259.3500061035156,2346000
2018-03-15,263.010009765625,264.75,260.489990234375,262.7099914550781,2506800
2018-03-16,259.6099853515625,263.70001220703125,257.2099914550781,262.3900146484375,4646100
2018-03-19,261.4700012207031,261.760009765625,250.35000610351562,252.8300018310547,3095100
2018-03-20,253.75,256.739990234375,252.11000061035156,254.4600067138672,2361500
2018-03-21,254.25999450683594,254.25999450683594,249.02999877929688,250.0500030517578,2643200
2018-03-22,245.0,245.1699981689453,233.72000122070312,236.11000061035156,5101300
2018-03-23,236.52000427246094,238.82000732421875,229.33999633789062,230.0800018310547,3980300
2018-03-26,236.61000061035156,237.77000427246094,229.3800048828125,235.94000244140625,3331000
2018-03-27,239.3800048828125,241.2100067138672,228.6999969482422,230.9600067138672,3135800
2018-03-28,228.8000030517578,229.89999389648438,220.1999969482422,223.10000610351562,4251400
