Timestamp,Open,High,Low,Close,Volume
2018-01-02,156.55999755859375,158.52999877929688,156.1699981689453,155.27601623535156,32573300.0
2018-01-03,158.63999938964844,160.1699981689453,158.61000061035156,156.78475952148438,29383600.0
2018-01-04,160.5800018310547,160.7899932861328,160.0800018310547,157.05908203125,24776100.0
2018-01-05,161.07000732421875,162.02999877929688,160.77000427246094,158.63644409179688,26992300.0
2018-01-08,161.9199981689453,162.6300048828125,161.86000061035156,159.25369262695312,23159100.0
2018-01-09,162.8699951171875,163.0399932861328,162.07000732421875,159.2634735107422,24782400.0
2018-01-10,161.83999633789062,162.2100067138672,161.1199951171875,158.8911590576172,34004000.0
2018-01-11,162.4600067138672,163.3000030517578,162.2100067138672,159.97866821289062,20473500.0
2018-01-12,163.14999389648438,164.66000366210938,162.94000244140625,161.15432739257812,37762700.0
2018-01-16,165.5800018310547,166.4199981689453,163.52999877929688,160.69387817382812,41231800.0
2018-01-17,164.8000030517578,166.0399932861328,164.0,162.4279327392578,33849900.0
2018-01-18,165.52999877929688,166.1999969482422,165.13999938964844,162.45736694335938,26432200.0
2018-01-19,166.30999755859375,166.61000061035156,165.5399932861328,162.966796875,38937600.0
2018-01-22,166.27999877929688,168.1199951171875,166.08999633789062,164.71072387695312,26081400.0
2018-01-23,168.63999938964844,169.66000366210938,168.55999755859375,166.07252502441406,37989700.0
2018-01-24,169.8699951171875,170.24000549316406,167.44000244140625,164.9948272705078,54287400.0
2018-01-25,169.57000732421875,169.6300048828125,167.80999755859375,164.9360809326172,28925000.0
2018-01-26,169.2899932861328,170.9499969482422,168.9600067138672,167.46372985839844,32038200.0
2018-01-29,170.57000732421875,170.91000366210938,169.74000549316406,166.6505889892578,37277800.0
2018-01-30,168.5500030517578,169.4199981689453,167.82000732421875,165.27896118164062,44987700.0
2018-01-31,169.64999389648438,169.99000549316406,168.33999633789062,165.96475219726562,42449200.0
2018-02-01,168.10000610351562,169.72999572753906,167.4199981689453,164.55398559570312,38037900.0
2018-02-02,167.3000030517578,167.6999969482422,164.47000122070312,161.27186584472656,68478100.0
2018-02-05,163.07000732421875,165.75,158.0,154.91351318359375,105372200.0
2018-02-06,155.80999755859375,162.50999450683594,155.10000610351562,159.0185089111328,118537900.0
2018-02-07,161.7899932861328,163.5500030517578,160.1999969482422,156.96112060546875,91028300.0
2018-02-08,160.6199951171875,160.8000030517578,153.4499969482422,150.33819580078125,94184800.0
2018-02-09,155.6199951171875,157.24000549316406,150.1300048828125,152.93446350097656,113836600.0
2018-02-12,157.6999969482422,159.9499969482422,156.4600067138672,155.64828491210938,63050600.0
2018-02-13,157.9600067138672,160.00999450683594,157.72000122070312,156.45167541503906,31785600.0
2018-02-14,158.75,162.92999267578125,158.0,159.3810272216797,52107400.0
2018-02-15,164.13999938964844,165.6999969482422,162.44000244140625,162.3397979736328,51633900.0
2018-02-16,165.16000366210938,166.75999450683594,164.67999267578125,161.6147918701172,62256300.0
2018-02-20,164.3800048828125,166.67999267578125,164.30999755859375,161.9381103515625,36785600.0
2018-02-21,166.10000610351562,167.72000122070312,164.72000122070312,161.47764587402344,41161800.0
2018-02-22,165.5399932861328,166.4199981689453,164.3800048828125,161.45806884765625,37074400.0
2018-02-23,166.1300048828125,168.1699981689453,165.4499969482422,164.75970458984375,50096900.0
2018-02-26,168.9600067138672,170.39999389648438,168.82000732421875,166.9445037841797,39266700.0
2018-02-27,170.4499969482422,170.72999572753906,168.2100067138672,164.87725830078125,42209900.0
