Timestamp,Open,High,Low,Close,Volume
2018-01-02,27.854999542236328,27.979999542236328,27.645000457763672,23.584558486938477,7362830.0
2018-01-03,28.09000015258789,28.424999237060547,28.040000915527344,23.86693572998047,11118113.0
2018-01-04,28.5,28.59000015258789,28.375,24.065017700195312,9879138.0
2018-01-05,28.530000686645508,28.639999389648438,28.475000381469727,24.086090087890625,7033812.0
2018-01-08,28.645000457763672,28.764999389648438,28.594999313354492,24.191455841064453,5865656.0
2018-01-09,28.790000915527344,28.924999237060547,28.674999237060547,24.322107315063477,5526292.0
2018-01-10,28.809999465942383,28.969999313354492,28.7549991607666,24.393753051757812,6452338.0
2018-01-11,28.885000228881836,29.020000457763672,28.71500015258789,24.461183547973633,8594886.0
2018-01-12,28.950000762939453,29.145000457763672,28.80500030517578,24.553903579711914,7395640.0
2018-01-15,29.084999084472656,29.084999084472656,28.875,24.42325210571289,5959414.0
2018-01-16,29.049999237060547,29.110000610351562,28.71500015258789,24.233598709106445,7803321.0
2018-01-17,28.625,28.760000228881836,28.420000076293945,24.094520568847656,9240492.0
2018-01-18,28.719999313354492,28.780000686645508,28.53499984741211,24.16195297241211,7742388.0
2018-01-19,28.559999465942383,28.670000076293945,28.424999237060547,24.0439453125,9783185.0
2018-01-22,28.604999542236328,28.829999923706055,28.565000534057617,24.288387298583984,6287218.0
2018-01-23,28.950000762939453,28.975000381469727,28.815000534057617,24.376893997192383,6964094.0
2018-01-24,28.975000381469727,29.079999923706055,28.80500030517578,24.29681968688965,7672437.0
2018-01-25,28.815000534057617,29.075000762939453,28.760000228881836,24.254669189453125,7378448.0
2018-01-26,28.809999465942383,28.979999542236328,28.735000610351562,24.229385375976562,6381949.0
2018-01-29,28.71500015258789,28.90999984741211,28.635000228881836,24.263097763061523,7128106.0
2018-01-30,28.594999313354492,28.71500015258789,28.364999771118164,23.917509078979492,11561383.0
2018-01-31,28.354999542236328,28.489999771118164,28.155000686645508,23.79949951171875,9796951.0
2018-02-01,27.920000076293945,28.225000381469727,27.420000076293945,23.26847267150879,16666814.0
2018-02-02,27.700000762939453,27.844999313354492,27.260000228881836,23.03245735168457,10580060.0
2018-02-05,27.049999237060547,27.09000015258789,26.690000534057617,22.661575317382812,12027026.0
